"ID";"DutchEconomy";"Periods";"CO2_1";"N2O_2";"CH4_3";"GreenhouseGasEquivalents_4";"NOx_5";"SO2_6";"NH3_7";"AcidificationEquivalents_8";"CFK12Equivalents_9";"CO_10";"NMVOC_11";"PM10_12"
"1079";"383200 ";"1996JJ00";"    5428";"     0.1";"     0.7";"    5467";"    63.7";"     3.8";"     0.0";"     1.5";"     2.3";"    17.5";"     6.6";"     3.5"
"1080";"383200 ";"1997JJ00";"    5435";"     0.1";"     0.6";"    5475";"    61.8";"     1.7";"     0.0";"     1.4";"     1.5";"    16.1";"     5.9";"     3.1"
"1081";"383200 ";"1998JJ00";"    5511";"     0.1";"     0.6";"    5551";"    60.5";"     1.7";"     0.0";"     1.4";"     0.7";"    14.8";"     5.3";"     2.8"
"1082";"383200 ";"1999JJ00";"    5870";"     0.1";"     0.6";"    5909";"    62.7";"     1.8";"     0.1";"     1.4";"     0.4";"    14.7";"     5.1";"     2.7"
"1083";"383200 ";"2000JJ00";"    5804";"     0.1";"     0.6";"    5865";"    61.1";"     1.1";"     0.1";"     1.4";"     0.2";"    13.6";"     4.3";"     2.4"
"1084";"383200 ";"2001JJ00";"    5786";"     0.1";"     0.5";"    5854";"    60.5";"     0.3";"     0.1";"     1.3";"     0.1";"    13.2";"     4.0";"     2.3"
"1085";"383200 ";"2002JJ00";"    5844";"     0.1";"     0.5";"    5920";"    60.2";"     0.2";"     0.1";"     1.3";"     0.0";"    12.8";"     3.7";"     2.1"
"1086";"383200 ";"2003JJ00";"    5867";"     0.1";"     0.5";"    5951";"    59.7";"     0.2";"     0.1";"     1.3";"     0.0";"    12.7";"     3.5";"     1.9"
"1087";"383200 ";"2004JJ00";"    5908";"     0.1";"     0.5";"    5998";"    60.0";"     0.2";"     0.1";"     1.3";"     0.0";"    12.7";"     3.3";"     1.8"
"1088";"383200 ";"2005JJ00";"    5918";"     0.1";"     0.5";"    6013";"    60.2";"     0.1";"     0.1";"     1.3";"     0.0";"    12.9";"     3.2";"     1.8"
"1089";"383200 ";"2006JJ00";"    5998";"     0.1";"     0.5";"    6099";"    59.7";"     0.2";"     0.1";"     1.3";"     0.0";"    13.3";"     3.0";"     1.7"
"1090";"383200 ";"2007JJ00";"    6059";"     0.1";"     0.5";"    6176";"    59.5";"     0.1";"     0.1";"     1.3";"     0.0";"    14.2";"     2.8";"     1.6"
"1091";"383200 ";"2008JJ00";"    6084";"     0.1";"     0.5";"    6215";"    56.8";"     0.1";"     0.1";"     1.2";"     0.0";"    14.6";"     2.5";"     1.4"
"1092";"383200 ";"2009JJ00";"    5844";"     0.2";"     0.4";"    5984";"    51.3";"     0.1";"     0.1";"     1.1";"     0.0";"    14.3";"     2.1";"     1.2"
"1093";"383200 ";"2010JJ00";"    5903";"     0.2";"     0.5";"    6053";"    47.4";"     0.1";"     0.1";"     1.0";"     0.0";"    14.2";"     1.8";"     1.1"
"1094";"383200 ";"2011JJ00";"    5826";"     0.2";"     0.5";"    5986";"    44.5";"     0.0";"     0.1";"     1.0";"     0.0";"    14.2";"     1.6";"     1.0"
"1095";"383200 ";"2012JJ00";"    5518";"     0.2";"     0.5";"    5683";"    38.8";"     0.0";"     0.1";"     0.8";"     0.0";"    13.3";"     1.4";"     0.9"
"1096";"383200 ";"2013JJ00";"    5359";"     0.2";"     0.4";"    5528";"    34.7";"     0.0";"     0.1";"     0.8";"     0.0";"    12.7";"     1.2";"     0.8"
"1097";"383200 ";"2014JJ00";"    5282";"     0.3";"     0.5";"    5459";"    31.2";"     0.0";"     0.2";"     0.7";"     0.0";"    12.1";"     1.1";"     0.7"
"1098";"383200 ";"2015JJ00";"    5298";"     0.3";"     0.4";"    5477";"    27.9";"     0.0";"     0.2";"     0.6";"     0.0";"    11.2";"     1.1";"     0.7"
"1099";"383200 ";"2016JJ00";"    5288";"     0.3";"     0.4";"    5471";"    25.0";"     0.0";"     0.3";"     0.6";"     0.0";"    10.6";"     1.1";"     0.7"
"1100";"383200 ";"2017JJ00";"    5303";"     0.3";"     0.4";"    5485";"    22.5";"     0.0";"     0.3";"     0.5";"     0.0";"     9.9";"     1.1";"     0.7"
"1101";"383200 ";"2018JJ00";"    5394";"     0.3";"     0.4";"    5578";"    20.5";"     0.0";"     0.4";"     0.5";"     0.0";"     9.4";"     1.0";"     0.6"
"1102";"384900 ";"1990JJ00";"    5444";"     0.1";"     0.2";"    5490";"   115.2";"    51.5";"     0.0";"     4.1";"     7.5";"    11.4";"     7.6";"     7.0"
"1103";"384900 ";"1991JJ00";"    5435";"     0.1";"     0.2";"    5481";"   112.3";"    48.6";"     0.0";"     4.0";"     6.0";"    11.2";"     7.4";"     6.8"
"1104";"384900 ";"1992JJ00";"    5890";"     0.1";"     0.2";"    5938";"   120.5";"    52.7";"     0.0";"     4.3";"     4.6";"    11.9";"     7.9";"     7.3"
"1105";"384900 ";"1993JJ00";"    6177";"     0.2";"     0.2";"    6227";"   125.2";"    55.5";"     0.0";"     4.5";"     3.2";"    12.3";"     8.3";"     7.7"
"1106";"384900 ";"1994JJ00";"    6577";"     0.2";"     0.2";"    6631";"   131.9";"    58.9";"     0.0";"     4.7";"     1.7";"    12.9";"     8.8";"     8.3"
"1107";"384900 ";"1995JJ00";"    6511";"     0.2";"     0.2";"    6564";"   131.0";"    59.0";"     0.0";"     4.7";"     0.3";"    12.6";"     8.5";"     8.1"
"1108";"384900 ";"1996JJ00";"    6514";"     0.2";"     0.2";"    6567";"   131.3";"    59.7";"     0.0";"     4.7";"     0.3";"    12.6";"     8.3";"     8.2"
"1109";"384900 ";"1997JJ00";"    7059";"     0.2";"     0.3";"    7117";"   140.4";"    62.7";"     0.0";"     5.0";"     0.2";"    13.6";"     9.0";"     8.8"
"1110";"384900 ";"1998JJ00";"    7263";"     0.2";"     0.3";"    7322";"   148.4";"    70.1";"     0.0";"     5.4";"     0.1";"    13.7";"     9.0";"     9.4"
"1111";"384900 ";"1999JJ00";"    8042";"     0.2";"     0.3";"    8109";"   168.0";"    82.8";"     0.0";"     6.2";"     0.0";"    15.2";"     9.7";"    11.1"
"1112";"384900 ";"2000JJ00";"    8219";"     0.2";"     0.3";"    8288";"   172.4";"    86.9";"     0.0";"     6.5";"     0.0";"    15.5";"     9.8";"    11.6"
"1113";"384900 ";"2001JJ00";"    8326";"     0.2";"     0.3";"    8395";"   171.7";"    82.9";"     0.0";"     6.3";"     0.0";"    15.5";"     9.9";"    11.0"
"1114";"384900 ";"2002JJ00";"    7860";"     0.2";"     0.3";"    7925";"   161.5";"    75.7";"     0.0";"     5.9";"     0.0";"    14.3";"     8.5";"    10.1"
"1115";"384900 ";"2003JJ00";"    8232";"     0.2";"     0.3";"    8300";"   168.3";"    76.4";"     0.0";"     6.0";"     0.0";"    14.8";"     8.8";"    10.2"
"1116";"384900 ";"2004JJ00";"    8125";"     0.2";"     0.3";"    8192";"   167.4";"    72.3";"     0.0";"     5.9";"     0.0";"    13.9";"     8.4";"     9.7"
"1117";"384900 ";"2005JJ00";"    8243";"     0.2";"     0.3";"    8311";"   170.7";"    76.3";"     0.0";"     6.1";"     0.0";"    13.7";"     8.1";"    10.0"
"1118";"384900 ";"2006JJ00";"    7013";"     0.2";"     0.2";"    7070";"   141.3";"    60.4";"     0.0";"     5.0";"     0.0";"    12.4";"     7.8";"     8.2"
"1119";"384900 ";"2007JJ00";"    7697";"     0.2";"     0.2";"    7761";"   157.0";"    65.7";"     0.0";"     5.5";"     0.0";"    12.7";"     7.8";"     8.8"
"1120";"384900 ";"2008JJ00";"    7569";"     0.2";"     0.2";"    7631";"   147.2";"    46.6";"     0.0";"     4.7";"     0.0";"    12.9";"     7.6";"     7.7"
"1121";"384900 ";"2009JJ00";"    6970";"     0.2";"     0.2";"    7039";"   134.7";"    43.8";"     0.0";"     4.3";"     0.0";"    12.5";"     7.4";"     7.4"
"1122";"384900 ";"2010JJ00";"    6817";"     0.2";"     0.2";"    6885";"   128.5";"    36.6";"     0.0";"     3.9";"     0.0";"    12.0";"     7.0";"     6.6"
"1123";"384900 ";"2011JJ00";"    6611";"     0.2";"     0.2";"    6679";"   118.9";"    23.4";"     0.0";"     3.3";"     0.0";"    12.3";"     6.7";"     5.1"
"1124";"384900 ";"2012JJ00";"    6936";"     0.2";"     0.2";"    7008";"   121.3";"    23.9";"     0.0";"     3.4";"     0.0";"    12.8";"     7.0";"     5.3"
"1125";"384900 ";"2013JJ00";"    7124";"     0.2";"     0.2";"    7196";"   123.5";"    24.7";"     0.0";"     3.5";"     0.0";"    12.8";"     7.1";"     5.4"
"1126";"384900 ";"2014JJ00";"    7064";"     0.2";"     0.2";"    7136";"   122.0";"    24.2";"     0.0";"     3.4";"     0.0";"    13.1";"     6.2";"     5.3"
"1127";"384900 ";"2015JJ00";"    6904";"     0.2";"     0.2";"    6976";"   114.5";"    10.4";"     0.0";"     2.8";"     0.0";"    12.5";"     6.1";"     4.3"
"1128";"384900 ";"2016JJ00";"    6715";"     0.2";"     0.2";"    6785";"   115.6";"     4.9";"     0.0";"     2.7";"     0.0";"    12.4";"     6.1";"     3.5"
"1129";"384900 ";"2017JJ00";"    6835";"     0.2";"     0.2";"    6906";"   116.7";"     4.8";"     0.0";"     2.7";"     0.0";"    12.5";"     6.1";"     3.5"
"1130";"384900 ";"2018JJ00";"    6657";"     0.2";"     0.2";"    6727";"   113.0";"     4.6";"     0.0";"     2.6";"     0.0";"    12.3";"     6.0";"     3.4"
"1131";"386300 ";"1990JJ00";"    5130";"     0.2";"     0.1";"    5185";"    19.0";"     2.5";"     0.0";"     0.5";"    15.5";"    12.2";"     1.7";"     0.1"
"1132";"386300 ";"1991JJ00";"    5511";"     0.2";"     0.1";"    5570";"    20.3";"     2.7";"     0.0";"     0.5";"    12.5";"    12.6";"     1.7";"     0.1"
"1133";"386300 ";"1992JJ00";"    6193";"     0.2";"     0.1";"    6259";"    22.7";"     3.0";"     0.0";"     0.6";"     9.6";"    13.4";"     1.7";"     0.1"
"1134";"386300 ";"1993JJ00";"    6910";"     0.2";"     0.1";"    6985";"    25.2";"     3.3";"     0.0";"     0.7";"     6.6";"    14.1";"     1.8";"     0.1"
"1135";"386300 ";"1994JJ00";"    7233";"     0.3";"     0.1";"    7311";"    26.4";"     3.5";"     0.0";"     0.7";"     3.6";"    14.8";"     1.8";"     0.1"
"1136";"386300 ";"1995JJ00";"    7837";"     0.3";"     0.1";"    7921";"    28.5";"     3.8";"     0.0";"     0.7";"     0.6";"    12.5";"     1.8";"     0.1"
"1137";"386300 ";"1996JJ00";"    8754";"     0.3";"     0.1";"    8848";"    31.7";"     4.2";"     0.0";"     0.8";"     0.6";"    13.1";"     1.8";"     0.1"
"1138";"386300 ";"1997JJ00";"    9446";"     0.3";"     0.1";"    9547";"    34.2";"     4.5";"     0.0";"     0.9";"     0.4";"    14.4";"     1.8";"     0.1"
"1139";"386300 ";"1998JJ00";"    9971";"     0.3";"     0.1";"   10076";"    36.7";"     4.7";"     0.0";"     0.9";"     0.2";"    15.0";"     1.7";"     0.1"
"1140";"386300 ";"1999JJ00";"   10386";"     0.4";"     0.1";"   10495";"    39.5";"     4.9";"     0.1";"     1.0";"     0.1";"    15.4";"     1.7";"     0.2"
"1141";"386300 ";"2000JJ00";"   10654";"     0.4";"     0.2";"   10768";"    42.2";"     1.5";"     0.1";"     1.0";"     0.0";"    14.4";"     2.0";"     0.2"
"1142";"386300 ";"2001JJ00";"   10613";"     0.4";"     0.2";"   10726";"    42.9";"     1.5";"     0.1";"     1.0";"     0.0";"    12.9";"     1.8";"     0.2"
"1143";"386300 ";"2002JJ00";"   10641";"     0.4";"     0.2";"   10755";"    43.5";"     1.2";"     0.1";"     1.0";"     0.0";"    12.9";"     1.8";"     0.2"
"1144";"386300 ";"2003JJ00";"   10525";"     0.4";"     0.1";"   10637";"    44.6";"     1.6";"     0.1";"     1.0";"     0.0";"    12.3";"     1.6";"     0.2"
"1145";"386300 ";"2004JJ00";"   10756";"     0.4";"     0.1";"   10871";"    48.9";"     2.1";"     0.1";"     1.1";"     0.0";"    12.7";"     1.4";"     0.2"
"1146";"386300 ";"2005JJ00";"   11079";"     0.4";"     0.1";"   11198";"    50.8";"     2.8";"     0.1";"     1.2";"     0.0";"    13.3";"     1.4";"     0.2"
"1147";"386300 ";"2006JJ00";"   11666";"     0.4";"     0.1";"   11791";"    51.7";"     3.4";"     0.1";"     1.2";"     0.0";"    15.1";"     1.5";"     0.2"
"1148";"386300 ";"2007JJ00";"   11776";"     0.4";"     0.1";"   11900";"    51.9";"     2.1";"     0.1";"     1.2";"     0.0";"    15.2";"     1.5";"     0.2"
"1149";"386300 ";"2008JJ00";"   11728";"     0.4";"     0.2";"   11853";"    59.4";"     6.3";"     0.1";"     1.5";"     0.0";"    15.2";"     2.0";"     0.2"
"1150";"386300 ";"2009JJ00";"   10880";"     0.4";"     0.1";"   10996";"    58.3";"     6.6";"     0.0";"     1.5";"     0.0";"    14.0";"     1.7";"     0.2"
"1151";"386300 ";"2010JJ00";"   11187";"     0.4";"     0.1";"   11305";"    59.4";"     4.0";"     0.0";"     1.4";"     0.0";"    14.3";"     1.4";"     0.2"
"1152";"386300 ";"2011JJ00";"   11962";"     0.4";"     0.1";"   12089";"    51.3";"     3.6";"     0.1";"     1.2";"     0.0";"    15.5";"     1.5";"     0.2"
"1153";"386300 ";"2012JJ00";"   11990";"     0.4";"     0.1";"   12117";"    53.0";"     3.9";"     0.1";"     1.3";"     0.0";"    15.3";"     1.5";"     0.2"
"1154";"386300 ";"2013JJ00";"   11917";"     0.4";"     0.1";"   12044";"    60.1";"     5.6";"     0.1";"     1.5";"     0.0";"    15.4";"     1.5";"     0.2"
"1155";"386300 ";"2014JJ00";"   12856";"     0.4";"     0.1";"   12978";"    57.3";"     5.2";"     0.0";"     1.4";"     0.0";"    14.7";"     1.5";"     0.2"
"1156";"386300 ";"2015JJ00";"   13123";"     0.4";"     0.1";"   13247";"    58.1";"     5.4";"     0.0";"     1.4";"     0.0";"    14.9";"     1.5";"     0.2"
"1157";"386300 ";"2016JJ00";"   12968";"     0.4";"     0.1";"   13092";"    57.4";"     6.8";"     0.0";"     1.5";"     0.0";"    14.4";"     1.5";"     0.2"
"1158";"386300 ";"2017JJ00";"   12756";"     0.4";"     0.1";"   12878";"    56.9";"     6.8";"     0.0";"     1.4";"     0.0";"    14.2";"     1.5";"     0.2"
"1159";"386300 ";"2018JJ00";"   12698";"     0.4";"     0.1";"   12821";"    57.0";"     6.7";"     0.0";"     1.4";"     0.0";"    14.2";"     1.5";"     0.2"
"1160";"386800 ";"1990JJ00";"     788";"     0.0";"     0.2";"     795";"    10.9";"     0.8";"     0.0";"     0.3";"    32.8";"     4.8";"    19.0";"     2.6"
"1161";"386800 ";"1991JJ00";"     808";"     0.0";"     0.2";"     815";"    10.7";"     0.7";"     0.0";"     0.3";"    26.5";"     4.5";"    17.0";"     2.5"
"1162";"386800 ";"1992JJ00";"     802";"     0.0";"     0.2";"     809";"    10.4";"     0.7";"     0.0";"     0.2";"    20.1";"     4.3";"    15.2";"     2.4"
"1163";"386800 ";"1993JJ00";"     834";"     0.0";"     0.2";"     841";"    10.3";"     0.7";"     0.0";"     0.2";"    13.8";"     4.2";"    13.5";"     2.3"
"1164";"386800 ";"1994JJ00";"     830";"     0.0";"     0.2";"     837";"    10.1";"     0.7";"     0.0";"     0.2";"     7.5";"     4.0";"    11.8";"     2.2"
"1165";"386800 ";"1995JJ00";"     843";"     0.0";"     0.2";"     851";"     9.9";"     0.7";"     0.0";"     0.2";"     1.1";"     3.8";"    10.0";"     2.0"
"1166";"386800 ";"1996JJ00";"     869";"     0.0";"     0.2";"     877";"     9.6";"     0.5";"     0.0";"     0.2";"     0.9";"     3.6";"     8.4";"     1.9"
"1167";"386800 ";"1997JJ00";"     837";"     0.0";"     0.2";"     845";"     9.2";"     0.2";"     0.0";"     0.2";"     0.6";"     3.4";"     6.1";"     1.9"
"1168";"386800 ";"1998JJ00";"     827";"     0.0";"     0.2";"     834";"     8.8";"     0.2";"     0.0";"     0.2";"     0.3";"     3.0";"     6.6";"     1.7"
"1169";"386800 ";"1999JJ00";"     833";"     0.0";"     0.2";"     841";"     8.7";"     0.2";"     0.0";"     0.2";"     0.2";"     3.0";"     5.6";"     1.6"
"1170";"386800 ";"2000JJ00";"     821";"     0.0";"     0.2";"     828";"     8.6";"     0.1";"     0.0";"     0.2";"     0.1";"     2.7";"     4.6";"     1.6"
"1171";"386800 ";"2001JJ00";"     818";"     0.0";"     0.1";"     824";"     8.0";"     0.0";"     0.0";"     0.2";"     0.0";"     2.5";"     4.4";"     1.5"
"1172";"386800 ";"2002JJ00";"     831";"     0.0";"     0.1";"     837";"     8.1";"     0.0";"     0.0";"     0.2";"     0.0";"     2.6";"     4.3";"     1.3"
"1173";"386800 ";"2003JJ00";"     843";"     0.0";"     0.1";"     849";"     7.8";"     0.0";"     0.0";"     0.2";"     0.0";"     2.4";"     4.1";"     1.2"
"1174";"386800 ";"2004JJ00";"     852";"     0.0";"     0.1";"     857";"     7.4";"     0.0";"     0.0";"     0.2";"     0.0";"     2.2";"     2.7";"     1.1"
"1175";"386800 ";"2005JJ00";"     843";"     0.0";"     0.1";"     849";"     7.1";"     0.0";"     0.0";"     0.2";"     0.0";"     2.1";"     6.7";"     1.2"
"1176";"386800 ";"2006JJ00";"     842";"     0.0";"     0.1";"     847";"     6.8";"     0.0";"     0.0";"     0.1";"     0.0";"     2.0";"     8.0";"     1.1"
"1177";"386800 ";"2007JJ00";"     847";"     0.0";"     0.1";"     853";"     6.6";"     0.0";"     0.0";"     0.1";"     0.0";"     1.9";"     8.4";"     1.1"
"1178";"386800 ";"2008JJ00";"     873";"     0.0";"     0.1";"     880";"     6.3";"     0.0";"     0.0";"     0.1";"     0.0";"     1.9";"     8.2";"     1.1"
"1179";"386800 ";"2009JJ00";"     891";"     0.0";"     0.1";"     898";"     5.9";"     0.0";"     0.0";"     0.1";"     0.0";"     1.8";"     7.5";"     1.0"
"1180";"386800 ";"2010JJ00";"     972";"     0.0";"     0.1";"     981";"     5.5";"     0.0";"     0.0";"     0.1";"     0.0";"     1.7";"     7.9";"     1.0"
"1181";"386800 ";"2011JJ00";"     976";"     0.0";"     0.1";"     986";"     5.2";"     0.0";"     0.0";"     0.1";"     0.0";"     1.7";"     8.2";"     1.0"
"1182";"386800 ";"2012JJ00";"     951";"     0.0";"     0.1";"     961";"     4.6";"     0.0";"     0.0";"     0.1";"     0.0";"     1.5";"     8.0";"     0.9"
"1183";"386800 ";"2013JJ00";"     946";"     0.0";"     0.1";"     956";"     4.1";"     0.0";"     0.0";"     0.1";"     0.0";"     1.4";"     7.9";"     1.0"
"1184";"386800 ";"2014JJ00";"     877";"     0.0";"     0.1";"     888";"     3.6";"     0.0";"     0.0";"     0.1";"     0.0";"     1.3";"     8.0";"     1.0"
"1185";"386800 ";"2015JJ00";"     892";"     0.0";"     0.1";"     901";"     3.2";"     0.0";"     0.0";"     0.1";"     0.0";"     1.2";"     8.0";"     1.0"
"1186";"386800 ";"2016JJ00";"     867";"     0.0";"     0.1";"     876";"     2.9";"     0.0";"     0.0";"     0.1";"     0.0";"     1.1";"     8.2";"     0.9"
"1187";"386800 ";"2017JJ00";"     917";"     0.0";"     0.1";"     927";"     2.7";"     0.0";"     0.0";"     0.1";"     0.0";"     1.2";"     8.4";"     0.8"
"1188";"386800 ";"2018JJ00";"     938";"     0.0";"     0.1";"     948";"     2.6";"     0.0";"     0.0";"     0.1";"     0.0";"     1.1";"     8.4";"     0.8"
"1189";"388400 ";"1990JJ00";"      81";"     0.0";"     0.0";"      82";"     0.8";"     0.1";"     0.0";"     0.0";"    21.1";"     1.0";"     0.4";"     0.1"
"1190";"388400 ";"1991JJ00";"      86";"     0.0";"     0.0";"      87";"     0.8";"     0.1";"     0.0";"     0.0";"    17.1";"     0.9";"     0.3";"     0.1"
"1191";"388400 ";"1992JJ00";"      89";"     0.0";"     0.0";"      89";"     0.8";"     0.1";"     0.0";"     0.0";"    13.0";"     0.9";"     0.3";"     0.1"
"1192";"388400 ";"1993JJ00";"      94";"     0.0";"     0.0";"      95";"     0.8";"     0.1";"     0.0";"     0.0";"     9.0";"     0.8";"     0.3";"     0.1"
"1193";"388400 ";"1994JJ00";"      94";"     0.0";"     0.0";"      95";"     0.7";"     0.1";"     0.0";"     0.0";"     4.9";"     0.8";"     0.3";"     0.1"
"1194";"388400 ";"1995JJ00";"      97";"     0.0";"     0.0";"      97";"     0.7";"     0.1";"     0.0";"     0.0";"     0.8";"     0.7";"     0.2";"     0.1"
"1195";"388400 ";"1996JJ00";"     102";"     0.0";"     0.0";"     103";"     0.7";"     0.1";"     0.0";"     0.0";"     0.7";"     0.6";"     0.2";"     0.1"
"1196";"388400 ";"1997JJ00";"     102";"     0.0";"     0.0";"     103";"     0.6";"     0.0";"     0.0";"     0.0";"     0.5";"     0.6";"     0.2";"     0.0"
"1197";"388400 ";"1998JJ00";"     106";"     0.0";"     0.0";"     107";"     0.6";"     0.0";"     0.0";"     0.0";"     0.2";"     0.5";"     0.2";"     0.0"
"1198";"388400 ";"1999JJ00";"     112";"     0.0";"     0.0";"     113";"     0.7";"     0.0";"     0.0";"     0.0";"     0.1";"     0.5";"     0.2";"     0.0"
"1199";"388400 ";"2000JJ00";"     112";"     0.0";"     0.0";"     113";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1200";"388400 ";"2001JJ00";"     120";"     0.0";"     0.0";"     121";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1201";"388400 ";"2002JJ00";"     120";"     0.0";"     0.0";"     121";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.1";"     0.0"
"1202";"388400 ";"2003JJ00";"     123";"     0.0";"     0.0";"     124";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.1";"     0.0"
